,综合得分指数
5639,0.1380262411126006
5640,0.18514147291404756
5641,0.15292093564606973
5642,0.14397565709803808
5643,0.1602308528998323
5644,0.15092531618235702
5645,0.13291603975580407
5646,0.12805872678625468
5647,0.18275335219441968
5648,0.13228227402395393
5649,0.10506291188737996
5650,0.11802857427412328
5651,0.12436553069728341
5652,0.15466490342470568
5653,0.1355543810577382
5654,0.147254468813267
5655,0.1398023647005747
5656,0.09857602383710096
5657,0.13085878296525402
5658,0.14365806557138727
5659,0.13070489574805955
5660,0.13610741750340127
5661,0.0926097471447428
5662,0.10015363409010107
5663,0.10823574623197312
5664,0.14124643541261955
5665,0.13247816381159214
5666,0.12854135292554972
5667,0.14668572398261248
5668,0.10725622994190673
5669,0.16643802909356037
5670,0.09614725352888648
5671,0.13240224561428304
5672,0.10596567591911273
5673,0.13967575628909315
5674,0.11205086237059018
5675,0.10796762604418605
5676,0.1452405749004436
5677,0.12991196273477326
5678,0.15798599352571824
5679,0.1422311935721512
5680,0.12182784344908769
5681,0.09099073816831654
5682,0.14758210631811444
5683,0.10426869298246169
5684,0.19029744812663052
5685,0.13211993020419927
5686,0.13184998560379016
5687,0.13207800381194534
5688,0.15851165724780994
5689,0.14757063564598227
5690,0.11997243776523549
5691,0.12951039667075576
5692,0.12490657553527791
5693,0.14277564848453647
5694,0.14099155517850598
5695,0.14310562456261688
5696,0.057682392825470385
5697,0.16820037828986495
5698,0.13844944600576417
5699,0.15811444107596312
5700,0.11141495350460069
5701,0.1337365502551867
5702,0.15020790133922676
5703,0.13921615963173123
5704,0.130812276265999
5705,0.08865782544871367
5706,0.14331297618476127
5707,0.1664959541287448
5708,0.13569956454095441
5709,0.18177984327784744
5710,0.14576573672719054
5711,0.1460189294207923
5712,0.1306553598165342
5713,0.17678708646167765
5714,0.1512384260600656
5715,0.14710190873965384
5716,0.14384905480593083
5717,0.1353085419124366
5718,0.14009874685158427
5719,0.14750208810709964
5720,0.1329588517920707
5721,0.1418342212471225
5722,0.1296821892443879
5723,0.14489490315937606
5724,0.18137914237315317
5725,0.15629948653058362
5726,0.17521000493313915
5727,0.1012377637349132
5728,0.13476889075003026
5729,0.15741597181466557
5730,0.13575506740692492
5731,0.14501884294851275
5732,0.14387562167365958
5733,0.1322651698248391
5734,0.1425694286754628
5735,0.12147517973873749
5736,0.1405381978417227
5737,0.11395896901052295
5738,0.13384161200565825
5739,0.10723614050163767
5740,0.0978500315197149
5741,0.10645049010300903
5742,0.13960513923012086
5743,0.1737071959371648
5744,0.10595959884546129
5745,0.10699270861884379
5746,0.10532739564070004
5747,0.12874161079092997
5748,0.12276185580843438
5749,0.15130874801834923
5750,0.13152321976770742
5751,0.14762039361047868
5752,0.13410813665883772
5753,0.13729542666388492
5754,0.10313375117827664
5755,0.07936145712241562
5756,0.1461711478490894
5757,0.1251981689794202
5758,0.14586722776759717
5759,0.10654031377269288
5760,0.13818929273833333
5761,0.12126576761655589
5762,0.13450320541169036
5763,0.14263323296021146
5764,0.1377114586927837
5765,0.10071799115046326
5766,0.13890542032971212
5767,0.18342771717880305
5768,0.10747476430847415
5769,0.10800233964891837
5770,0.09100024175311355
5771,0.06441167987252869
5772,0.14582074019645117
5773,0.12884015872642246
5774,0.13844638233113338
5775,0.1289349319889387
5776,0.1422964915782126
5777,0.14777492718119362
5778,0.12882335607824494
5779,0.10800233964891837
5780,0.14129434952372194
5781,0.1889844230481348
5782,0.1319072686906152
5783,0.10500952237027632
5784,0.1259178183980427
5785,0.1467457506649704
5786,0.15576888172174597
5787,0.29565470776556624
5788,0.14443163370522716
5789,0.1539801285440616
5790,0.18837491662088604
5791,0.12620282324404591
5792,0.17278601276628916
5793,0.08787469549235392
5794,0.1520349991261758
5795,0.1389960429486339
5796,0.15158916080040247
5797,0.13494751992911316
5798,0.1339976055420384
5799,0.14155063376300253
5800,0.12371205065885875
5801,0.12950370049676688
5802,0.1863129694086031
5803,0.1286641881796052
5804,0.1594171656431197
5805,0.15639764624939728
5806,0.13018492022270725
5807,0.13367834012195678
5808,0.1373933515266847
5809,0.10694827913878584
5810,0.14380247958284034
5811,0.1421009512241334
5812,0.1596082750399902
5813,0.07825348020757858
5814,0.13762199838862954
5815,0.1668121211131839
5816,0.2584611400324568
5817,0.15739672207411934
5818,0.11017371367393865
5819,0.13085878296525402
5820,0.19481178976749144
5821,0.13273105147066813
5822,0.13109307071466972
5823,0.10715414995593474
5824,0.1543902810577496
5825,0.185567504291613
5826,0.1297933876108319
5827,0.2224282696759498
5828,0.13423758316912182
5829,0.14548857313106064
5830,0.12383919312665319
5831,0.13089252011930527
5832,0.14426389652920682
5833,0.1468066410778728
5834,0.14596152501409673
5835,0.15622215405053907
5836,0.13645953981875375
5837,0.22269605139513857
5838,0.13054027651394917
5839,0.15128094061715427
5840,0.12938998669126064
5841,0.10654138184142534
5842,0.13399323933848567
5843,0.13496020703117537
5844,0.1581064970142225
5845,0.0870497120328234
5846,0.13163206084035303
5847,0.08704813121499799
5848,0.1346665823246109
5849,0.1346149134477536
5850,0.14658280518549044
5851,0.13598135081142337
5852,0.12932798994779238
5853,0.12422522969929488
5854,0.10871472267680272
5855,0.1503886059235406
5856,0.13301447537296915
5857,0.14161193879361805
5858,0.1351091227804835
5859,0.11525202802099839
5860,0.1981533041580044
5861,0.06853933264301262
5862,0.13889608600735076
5863,0.14407511529500833
5864,0.1373291356309264
5865,0.12262292165012045
5866,0.10088328694096385
5867,0.10580961418680306
5868,0.1544893356966999
5869,0.158745967976191
5870,0.14733627192215948
5871,0.15262689272227348
5872,0.1520510437035853
5873,0.11412357882990401
5874,0.1402915846554013
5875,0.1472336933407029
5876,0.15314448293464222
5877,0.1052805066796183
5878,0.14978617134784003
5879,0.13490872830745002
5880,0.15610451536771672
5881,0.1424984805739133
5882,0.1376274809467392
5883,0.16123055742356368
5884,0.14598976235536576
5885,0.14067816620477266
5886,0.200096340276765
5887,0.10846686980934248
5888,0.14550458683141126
5889,0.13902296014647395
5890,0.12267154612010059
5891,0.12417456814292625
5892,0.14572452488533447
5893,0.1912689228777968
5894,0.14856060677006064
5895,0.13296189954815552
5896,0.13982109738190127
5897,0.12997666348593262
5898,0.12482989150104296
5899,0.12331163474554058
5900,0.17554419829114395
5901,0.17505230876187536
5902,0.15751836415265355
5903,0.13950904862033142
5904,0.11577781135190353
5905,0.1330504281380829
5906,0.1455539477274737
5907,0.14391958946620104
5908,0.16834946814842167
5909,0.13671845282875797
5910,0.15535958046551893
5911,0.12112443889177045
5912,0.14146835837545474
5913,0.17223528780699218
5914,0.16769767729668836
5915,0.13694154514372578
5916,0.15883103261381828
5917,0.09405051257744668
5918,0.13137761654167404
5919,0.1241794569962547
5920,0.13955561330266675
5921,0.1410501013920564
5922,0.08012404183343212
5923,0.10584968032959255
5924,0.1643092039563159
5925,0.1465769156562052
5926,0.16421946977871058
5927,0.14703415740537631
5928,0.16106455996931934
5929,0.14538559939279547
5930,0.15082405549740716
5931,0.1456671068887298
5932,0.13594068006529234
5933,0.1466281412667612
5934,0.16132472512667065
5935,0.15623013907833896
5936,0.13632705895628475
5937,0.12795371512699827
5938,0.16009798943666645
5939,0.10762640453838794
5940,0.16700616463616802
5941,0.1307584474290182
5942,0.12476936915402341
5943,0.14600030316527357
5944,0.1490750397278917
5945,0.10837899768456853
5946,0.077065638037976
5947,0.1452090002156424
5948,0.1358524140842512
5949,0.16135256501725365
5950,0.1557321211555631
5951,0.14926882625007773
5952,0.14022591123821737
5953,0.13669798942207975
5954,0.1476016621083502
5955,0.16882492003147176
5956,0.15813135381275148
5957,0.1200556329929584
5958,0.13577341625864164
5959,0.13926901470756442
5960,0.09731230346933734
5961,0.1775300353074289
5962,0.15198626636113335
5963,0.14734659576102693
5964,0.1426294849827503
5965,0.21498616948837787
5966,0.1461754911319669
5967,0.15004272850785608
5968,0.13636224742751607
5969,0.14470144836117815
5970,0.08453810967931688
5971,0.17847456352758986
5972,0.14710042552862462
5973,0.14372127902535073
5974,0.1465605325342566
5975,0.16499468680907298
5976,0.15351715176879693
5977,0.14222708075390006
5978,0.16297081245092385
5979,0.14155614059622879
5980,0.1462341706054666
5981,0.17063450159171975
5982,0.18582195500066928
5983,0.12383049329816845
5984,0.14563606956521885
5985,0.14596118702271457
5986,0.14141722114437577
5987,0.09899947662431877
5988,0.13635565639228162
5989,0.22248141112136477
5990,0.16486964162994772
5991,0.14098884058225686
5992,0.11991950479857298
5993,0.17111914128369124
5994,0.18844504438582124
5995,0.1387129963745511
5996,0.1537757106890108
5997,0.11309476749974681
5998,0.1606500436517212
5999,0.1450130894662377
6000,0.14287801638981715
6001,0.15713642160320304
6002,0.15897412850670437
6003,0.14392968026877065
6004,0.08415204593260747
6005,0.12300156238350725
6006,0.15713642160320304
6007,0.18110202523958077
6008,0.1590400708428831
6009,0.1423003159127932
6010,0.16953128317132565
6011,0.16569668718562275
6012,0.14687453205082712
6013,0.14169536751402098
6014,0.14962066702212354
6015,0.153338405411284
6016,0.13859732386886991
6017,0.1651744598627057
6018,0.14717830253901767
6019,0.14701431732607018
6020,0.14646500413313557
6021,0.14825624504308726
6022,0.14675297663084938
6023,0.14024377531054255
6024,0.13934053567782678
6025,0.14286220698790267
6026,0.15996929175794797
6027,0.13946346169256646
6028,0.1525441660561744
6029,0.13452753321655495
6030,0.13126707207749552
6031,0.14688945588601396
6032,0.13318414071410398
6033,0.1442875419660299
6034,0.1478863796671173
6035,0.13611247213467212
6036,0.17545333773416336
6037,0.1419862503827292
6038,0.1542156596032929
6039,0.1408830127430454
6040,0.08092323358447807
6041,0.15340222066426368
6042,0.08005783787647114
6043,0.1931311386628806
6044,0.14115074614445894
6045,0.09572888671309
6046,0.16639147268611512
6047,0.14554198889652697
6048,0.14922437539221567
6049,0.14145038760009085
6050,0.1300015030898518
6051,0.15049933141719662
6052,0.14404393878030516
6053,0.09231494091604243
6054,0.14606663046128116
6055,0.14739375223842613
6056,0.12999103023797143
6057,0.1484343350951172
6058,0.14524518227387667
6059,0.14779881484472984
6060,0.1065442263713885
6061,0.1365942343086372
6062,0.14907059804895204
6063,0.14806647231569303
6064,0.15642429467882002
6065,0.1021299111552543
6066,0.1360190867696477
6067,0.14576909694835372
6068,0.14708688458559518
6069,0.11629773515827961
6070,0.1512999997506034
6071,0.1479807543778785
6072,0.14459407670959148
6073,0.14793831121233486
6074,0.14672241539530345
6075,0.14173141301172737
6076,0.15452003310579815
6077,0.14695284520957735
6078,0.14659393621285294
6079,0.163607450793794
6080,0.1689671315349506
6081,0.17172692405422252
6082,0.098471675429417
6083,0.1420272749111207
6084,0.14698067947616458
6085,0.11635012610118065
6086,0.15300844106603287
6087,0.15917674179679525
6088,0.14527197743258366
6089,0.14762170134777788
6090,0.12203151234182819
6091,0.13345361671537295
6092,0.19239734048541018
6093,0.1528690995947186
6094,0.1286176969734599
6095,0.16200891011233023
6096,0.14172419203255085
6097,0.13923263474618064
6098,0.195887147445903
6099,0.14943181654195187
6100,0.1157193659633024
6101,0.16643839623045456
6102,0.14314067956572465
6103,0.14633930099086087
6104,0.10915570960480457
6105,0.14957282717620127
6106,0.13869317387899283
6107,0.15112293454784378
6108,0.08786421528035816
6109,0.15063744486349168
6110,0.14815585010637533
6111,0.13263376647002653
6112,0.14798524906156482
6113,0.14811253974249916
6114,0.1420016340323382
6115,0.1363634760813701
6116,0.14929211138211862
6117,0.16907907030760969
6118,0.1558727381530259
6119,0.15441913105486346
6120,0.1378740943907219
6121,0.13980219803566973
6122,0.14005655737200096
6123,0.14314354192171555
6124,0.1474941378325269
6125,0.14560444534024203
6126,0.09386150698684045
6127,0.09554084103433018
6128,0.15158113731982994
6129,0.15122675096286492
6130,0.11549499005075359
6131,0.1426236487474719
6132,0.1294903955132584
6133,0.14848837887236765
6134,0.1472921349966166
6135,0.09981748079587688
6136,0.15396964346020084
6137,0.13854923793460727
6138,0.1559943941295601
6139,0.17488938206826443
6140,0.15785586266713286
6141,0.13733132054734007
6142,0.10125702196008078
6143,0.1530337470047993
6144,0.14864906261235517
6145,0.15185912847969923
6146,0.16270725091625274
6147,0.1379594582071719
6148,0.13945814285465147
6149,0.14307962939936245
6150,0.18772467923319394
6151,0.15930807943691955
6152,0.13412210114448422
6153,0.1644693145217899
6154,0.14526246142729118
6155,0.14680898370350468
6156,0.15894441934430106
6157,0.17188965216030075
6158,0.14516854481794156
6159,0.16441341378834237
6160,0.1455657672643818
6161,0.15692343670863096
6162,0.15366596543718156
6163,0.14657057162998893
6164,0.0921181854889971
6165,0.07942008751039431
6166,0.14739426362276956
6167,0.14772543867770369
6168,0.13909559174894623
6169,0.14750343875242525
6170,0.14540265419898424
6171,0.14900621123001184
6172,0.0958668017115401
6173,0.13296320162959213
6174,0.14751114289596814
6175,0.14179407308260208
6176,0.13943871739211008
6177,0.13537091476645174
6178,0.14552161324605925
6179,0.16019964039776946
6180,0.1546225593724257
6181,0.13796379450159435
6182,0.14572276830249373
6183,0.15725027381170947
6184,0.15105103864263772
6185,0.1482400554344611
6186,0.1538570925388172
6187,0.1451738825559013
6188,0.15521197114214733
6189,0.14520448627526905
6190,0.15632055742180948
6191,0.08803361348300169
6192,0.14374300688637226
6193,0.17150782061148426
6194,0.12835361906994777
6195,0.1447579172076433
6196,0.14702309468801386
6197,0.14636255993348352
6198,0.14241955420200572
6199,0.16437016040207753
6200,0.1268644852030741
6201,0.11594210042063058
6202,0.15443435855239673
6203,0.16354363552260734
6204,0.10795182658758887
6205,0.14348869453236743
6206,0.1271990939724712
6207,0.1420625059333952
6208,0.13716267735817309
6209,0.14664027756624984
6210,0.10517066163886464
6211,0.13557816919833574
6212,0.16642581884277982
6213,0.17535967035024042
6214,0.1501258356984179
6215,0.15973071678662762
6216,0.17160931895027431
6217,0.16744103213333475
6218,0.1124206157797861
6219,0.12412236144890325
6220,0.15743854320105827
6221,0.1373234604661145
6222,0.12371500624057662
6223,0.12187216722825535
6224,0.1462048087882992
6225,0.14099085537644485
6226,0.126865214559726
6227,0.14499830565168187
6228,0.15407580283479336
6229,0.14726015402547268
6230,0.1422134633135949
6231,0.1423400196397823
6232,0.14493120600264175
6233,0.13941868985348
6234,0.15131601810958945
6235,0.15564980468419445
6236,0.1609399067486059
6237,0.14396289569703755
6238,0.11335076039524465
6239,0.14463207850126883
6240,0.14694142340041677
6241,0.15552393724600622
6242,0.10133890602275214
6243,0.1625535939498422
6244,0.1525201035216779
6245,0.1244303953991878
6246,0.1528671855303941
6247,0.14584002717035216
6248,0.14899958062403432
6249,0.16065818209273214
6250,0.1464720683396825
6251,0.14926115531796616
6252,0.14310295208010262
6253,0.16503364206246035
6254,0.13713067099411216
6255,0.13535923993170038
6256,0.14233930554715502
6257,0.14821504635158275
6258,0.15270176116773873
6259,0.08990214847235165
6260,0.12483247399526815
6261,0.14726229452011858
6262,0.1668997757712687
6263,0.15977948976752784
6264,0.16932043620345277
6265,0.15050380838865443
6266,0.14145387252117855
6267,0.17142209997254232
6268,0.1429189145864166
6269,0.1488815093888917
6270,0.1537034311807609
6271,0.14295865841102864
6272,0.14290878057668815
6273,0.14282494373853571
6274,0.13840988136823174
6275,0.14756303313493127
6276,0.1490926955636472
6277,0.1446092803805489
6278,0.1381523536908603
6279,0.1458750217048248
6280,0.1549631823269954
6281,0.14599357678335226
6282,0.16028655200966377
6283,0.13935142616095722
6284,0.14117846383140334
6285,0.15363661004366788
6286,0.18400265617999131
6287,0.11472820382944313
6288,0.11637008264590419
6289,0.15655307238732433
6290,0.32156507403482276
6291,0.13077277856860975
6292,0.18849241639441988
6293,0.14468514829837573
6294,0.13306501503144494
6295,0.1994118525661899
6296,0.19584136195617594
6297,0.15809504624362736
6298,0.15548025989891662
6299,0.14849244197668898
6300,0.14863855655047387
6301,0.15717881390939706
6302,0.13051802863007278
6303,0.1475685429231597
6304,0.11921713776309042
6305,0.1447422074729554
6306,0.14749670200787354
6307,0.16230461511647118
6308,0.149323716076285
6309,0.14749670200787354
6310,0.13610997185331425
6311,0.1409107784797147
6312,0.09181600820364945
6313,0.14694542757807869
6314,0.08622433055868554
6315,0.16885611817520957
6316,0.1473647260473902
6317,0.10758645288904642
6318,0.14226331446916166
6319,0.146273460372213
6320,0.14218055686416883
6321,0.14998000215894616
6322,0.14891013199544195
6323,0.1119103872767583
6324,0.14195729941422047
6325,0.14891013199544195
6326,0.14698114672721296
6327,0.17255972542776832
6328,0.1585474912957243
6329,0.14873343293870805
6330,0.18296654504673085
6331,0.1464976056430226
6332,0.15275423090115045
6333,0.16532337014728601
6334,0.15261374922436027
6335,0.15924669277563
6336,0.11835604765761813
6337,0.10924611391099684
6338,0.08912252286856187
6339,0.17039129013542248
6340,0.14814377158318753
6341,0.13046723689699394
6342,0.14074665579379925
6343,0.14783873363293346
6344,0.1428043797889855
6345,0.1592607589085037
6346,0.1475800258766853
6347,0.1467937504898346
6348,0.1440367264114467
6349,0.14300738696812568
6350,0.16177942399565615
6351,0.13213924370845767
6352,0.14687106253275897
6353,0.14449272704123897
6354,0.15016092414747872
6355,0.15275025144726725
6356,0.1481845440701613
6357,0.18940544170390322
6358,0.16624245171778906
6359,0.1606107040157705
6360,0.14659547163584954
6361,0.13948502753200573
6362,0.16876392659317577
6363,0.16378775457320963
6364,0.1484360421759137
6365,0.15613181627125924
6366,0.12341911047918304
6367,0.1423694415671473
6368,0.15174599317703516
6369,0.14955114033605008
6370,0.16056232394227443
6371,0.14843357391719117
6372,0.09316259569986994
6373,0.13666525057747486
6374,0.1605125096809872
6375,0.1442709333631427
6376,0.13577063754247087
6377,0.1461017605670437
6378,0.15994684856569055
6379,0.13692417584131852
6380,0.14301945993026288
6381,0.10718772356402055
6382,0.13925164816091012
6383,0.1541358741267648
6384,0.1818545301367287
6385,0.1316234426349833
6386,0.14253498857344812
6387,0.14774775144289487
6388,0.1469504004108853
6389,0.10335203008160505
6390,0.1612728418559388
6391,0.15369315723198093
6392,0.23503007275848736
6393,0.1643948683280232
6394,0.10770505367356954
6395,0.2022329683125512
6396,0.152992300731631
6397,0.1532239486032603
6398,0.15565607648854696
6399,0.1945286089036859
6400,0.1467458953842141
6401,0.1625770626457137
6402,0.1458337045732225
6403,0.20472523263332168
6404,0.14078814444173188
6405,0.16148342605802643
6406,0.13377369008296813
6407,0.14109757524431774
6408,0.12160670638037621
6409,0.15224168627877796
6410,0.15457211305386884
6411,0.14306886420980205
6412,0.14599893164909525
6413,0.12963480256223037
6414,0.12674366543536175
6415,0.09477744865493325
6416,0.15130875698352744
6417,0.13992812622439849
6418,0.14588673355449747
6419,0.17040530907790877
6420,0.1935583589025589
6421,0.15117707167983976
6422,0.16552396156574767
6423,0.1433068480157352
6424,0.15136463194927738
6425,0.10810191349654664
6426,0.15370530287464737
6427,0.1331630683413751
6428,0.12843902276732838
6429,0.14565556319056808
6430,0.12801508695171235
6431,0.20991082867859165
6432,0.16218786414033629
6433,0.14517911315638804
6434,0.14292619922642535
6435,0.17301469497815927
6436,0.1479544875231687
6437,0.10750841320748733
6438,0.12814718747362286
6439,0.09672056656253458
6440,0.14545623797020726
6441,0.12337197670646993
6442,0.10249418246234392
6443,0.14799990242836603
6444,0.14725575211425027
6445,0.15028691621577436
6446,0.16129257374955122
6447,0.15440758091267498
6448,0.15720806340767213
6449,0.165610123598776
6450,0.15416645561021972
6451,0.11946892584638008
6452,0.08883922828978613
6453,0.1482106479433474
6454,0.143035670397393
6455,0.13976841300378687
6456,0.0971916874014547
6457,0.14271182655809372
6458,0.14481271358792658
6459,0.14631727395151659
6460,0.14501618965561275
6461,0.08963311744737508
6462,0.14125458776843255
6463,0.11581638684915814
6464,0.15190322005828621
6465,0.10093439952417366
6466,0.16700177185179754
6467,0.15019980793100668
6468,0.14770967534795337
6469,0.1185326209554312
6470,0.15156955908157896
6471,0.12006635353955163
6472,0.13853139935707579
6473,0.15728714780049222
6474,0.14706910944096996
6475,0.14971152759182643
6476,0.1441222718426472
6477,0.15953677391978252
6478,0.13924618268180095
6479,0.1414682841606808
6480,0.14363989815815345
6481,0.15343801199777024
6482,0.15964259944584844
6483,0.1522884092417119
6484,0.16244154666628668
6485,0.13508844388489905
6486,0.15801364668242007
6487,0.1456462603299835
6488,0.14757684234784246
6489,0.13929422749289538
6490,0.1394994049669729
6491,0.12483925547847938
6492,0.13296662465911088
6493,0.12505395645931233
6494,0.15024194219805734
6495,0.17077156713255365
6496,0.15115364205935589
6497,0.14450957611463738
6498,0.1466093698096921
6499,0.14235516815706614
6500,0.14455062635412355
6501,0.1542851071003308
6502,0.09431425444226636
6503,0.15780919944008975
6504,0.11076316684670462
6505,0.1467541654180329
6506,0.1439082325315808
6507,0.14562565366102875
6508,0.13890352007564793
6509,0.120480688287081
6510,0.14828341198605857
6511,0.15071012675617815
6512,0.14915439554529616
6513,0.14711873193493658
6514,0.14687337069405718
6515,0.16824948759062824
6516,0.14286312624170258
6517,0.1481581021623539
6518,0.15172744235995267
6519,0.15749640956415936
6520,0.12562828138638535
6521,0.10745528388201533
6522,0.14713560828944608
6523,0.11491020086191943
6524,0.16622514725229914
6525,0.1434103979219807
6526,0.12904902678608007
6527,0.1251032339193274
6528,0.15225827681831614
6529,0.1630443483833227
6530,0.14485601069752632
6531,0.13342178415870862
6532,0.14779451978497768
6533,0.1355713808414445
6534,0.12929948047114742
6535,0.10523386151974531
6536,0.1460908330398412
6537,0.11632312580157238
6538,0.14629396126163038
6539,0.14187094310958165
6540,0.11557542148862372
6541,0.15956527126330963
6542,0.14390573704980286
6543,0.15863134435297496
6544,0.14743078897803824
6545,0.15852788175233368
6546,0.08809924060985766
6547,0.14675855258754877
6548,0.14353414190643768
6549,0.14739797763851073
6550,0.13779170647574693
6551,0.15781193303603727
6552,0.14746737850195105
6553,0.14457398329878843
6554,0.14706105525242041
6555,0.1680380938269116
6556,0.15304295350949754
6557,0.13314200029099493
6558,0.1375376721799992
6559,0.15799662527468794
6560,0.12453188007260303
6561,0.15967434794897126
6562,0.12763725784293742
6563,0.13245695775403585
6564,0.15042818727334764
6565,0.14674730601011643
6566,0.142050963043949
6567,0.19475883575427677
6568,0.14223152834997818
6569,0.13540486753817724
6570,0.15172597653439468
6571,0.14428233185510111
6572,0.08850819162398349
6573,0.14696563416744896
6574,0.14681054859711237
6575,0.15099704294542263
6576,0.14406214551952318
6577,0.14825995368697528
6578,0.14556351055667782
6579,0.1494561251202055
6580,0.14824525054444893
6581,0.2792135977378622
6582,0.1315199890348527
6583,0.14421414654900272
6584,0.14925836432403503
6585,0.09024003481074619
6586,0.16216293457665443
6587,0.22223966851373478
6588,0.14212907672748526
6589,0.09589409966790023
6590,0.1439162847844053
6591,0.14587621601415907
6592,0.14171010183156954
6593,0.1478640337123176
6594,0.145062656706093
6595,0.16684490154994133
6596,0.14263918299153344
6597,0.1369457341789074
6598,0.10744779167587337
6599,0.13624464453452265
6600,0.1034884084027318
6601,0.15229006293605568
6602,0.1461730874028368
6603,0.1446367308477505
6604,0.13648765560560217
6605,0.15993267982950957
6606,0.11914790266506599
6607,0.08045395951703677
6608,0.11156334437259036
6609,0.10510628317949643
6610,0.15219659426788365
6611,0.13970041583121934
6612,0.14984412739191547
6613,0.1416763856531276
6614,0.1414642117378844
6615,0.14707975194111508
6616,0.15090795168258822
6617,0.15338219689632135
6618,0.16000559135563722
6619,0.12036433134450543
6620,0.15859115686813707
6621,0.11587734265959213
6622,0.10714008550069623
6623,0.14597856971072318
6624,0.1460503016196493
6625,0.1390478524839069
6626,0.13050089462303488
6627,0.13993887458657875
6628,0.16527604131469945
6629,0.15822017447311199
6630,0.13690259680823105
6631,0.14721320662470583
6632,0.12227575817609151
6633,0.145475753305475
6634,0.14752755323995226
6635,0.14105395170545712
6636,0.15525519190422413
6637,0.1581737908853578
6638,0.13781987920055636
6639,0.146967634148081
6640,0.09985491626368297
6641,0.1460120992441812
6642,0.13855391150915167
6643,0.14661611581181053
6644,0.14859746296892418
6645,0.14159700286577664
6646,0.12466183273177382
6647,0.1447844883312409
6648,0.19522153304931733
6649,0.14739461345557978
6650,0.1494290907177461
6651,0.07778352935465202
6652,0.14499603426141372
6653,0.14801957860824302
6654,0.15612810581064002
6655,0.14617785414531342
6656,0.14617785414531342
6657,0.14712822589522964
6658,0.1654418901794533
6659,0.14848143583352771
6660,0.1483874721195286
6661,0.136748170741775
6662,0.14712104775911283
6663,0.14766958664477428
6664,0.15123428666562622
6665,0.16188918980568506
6666,0.14364646980254175
6667,0.14446880072372228
6668,0.15622323135281777
6669,0.16844291601424624
6670,0.13307032384633088
6671,0.15593310261206772
6672,0.14760563929703147
6673,0.148639980355832
6674,0.15097182171555384
6675,0.0889960555654344
6676,0.1389137712467854
6677,0.15349684507644054
6678,0.14498265312638525
6679,0.1471567553970438
6680,0.14787284960666375
6681,0.1533082888913095
6682,0.11781219911654742
6683,0.1620972056602105
6684,0.11792400001063755
6685,0.14151838938779057
6686,0.14555273807425223
6687,0.1601649680386324
6688,0.1468298117156416
6689,0.17488682437865502
6690,0.14855629898180386
6691,0.14351944638289857
6692,0.15754039232298717
6693,0.1535724352697194
6694,0.14654020174592572
6695,0.14691041236480157
6696,0.15256895685417818
6697,0.13694800763702147
6698,0.1311812885383013
6699,0.14811982068858634
6700,0.1430033699747959
6701,0.17664703604584833
6702,0.09987517352290261
6703,0.154093055504879
6704,0.15223963508612257
6705,0.15729347473669456
6706,0.14473650831218257
6707,0.12123672509259875
6708,0.14832535013417525
6709,0.18263683249729348
6710,0.14361341541017314
6711,0.14968741878487893
6712,0.1391352813453191
6713,0.14754800749938157
6714,0.146583222000414
6715,0.16018044858330474
6716,0.1627849265994862
6717,0.20464518879080948
6718,0.17204799193248102
6719,0.15232106435503995
6720,0.13737221116555054
6721,0.1484207347115343
6722,0.1508656400692754
6723,0.13517931656014823
6724,0.14377390364545145
6725,0.15320470041615564
6726,0.13667145432063652
6727,0.14604934755705443
6728,0.09032068449512634
6729,0.14206928400332874
6730,0.16599535198474646
6731,0.1517262029449353
6732,0.13282502228085616
6733,0.10088556332775628
6734,0.17285635680036154
6735,0.13608746866237345
6736,0.15579046666018223
6737,0.14542233095445525
6738,0.17210839721919774
6739,0.1433534795179751
6740,0.1467716587367782
6741,0.1428418008715186
6742,0.14254001883780215
6743,0.16119551807373894
6744,0.15318003325438698
6745,0.16010303962713215
6746,0.15872894336495658
6747,0.1540100631346271
6748,0.13170975126943038
6749,0.09869171752628847
6750,0.14575335163434136
6751,0.14599543210354665
6752,0.1463560036896362
6753,0.13426620751751336
6754,0.089537509160147
6755,0.1083114270040322
6756,0.1413212649703598
6757,0.1582180476860233
6758,0.14190704099090315
6759,0.0810775655766605
6760,0.14116115389393508
6761,0.1415184988865371
6762,0.1442340120781251
6763,0.15561611064672426
6764,0.11035960037091985
6765,0.14687849409626633
6766,0.14356825682209684
6767,0.14408528445239357
6768,0.13508166274958522
6769,0.1617469114048854
6770,0.09944340483198669
6771,0.1471212627357267
6772,0.11657438588827373
6773,0.13004493538075645
6774,0.1492166419932086
6775,0.14756449488811388
6776,0.15290504201148453
6777,0.10846606638552488
6778,0.1696665801694084
6779,0.15121847823674375
6780,0.1765644346771436
6781,0.16625619458363247
6782,0.15567059474840356
6783,0.1473393717632108
6784,0.16343656117545904
6785,0.13079831099401656
6786,0.15791874902726089
6787,0.16730891564649586
6788,0.12613654576206643
6789,0.14807585557487818
6790,0.14732014203851584
6791,0.15969835605482316
6792,0.15738768149967783
6793,0.15664070735466115
6794,0.14653168891836713
6795,0.14279579111422297
6796,0.14018159610109632
6797,0.15157952505932748
6798,0.15368612959013933
6799,0.14351756590352743
6800,0.13057980075924386
6801,0.13036693193793128
6802,0.17996193375677802
6803,0.1393378691737573
6804,0.1881840591471162
6805,0.1543657991450126
6806,0.1453008475764163
